Country,Province,District,Rural/Urban,Date,Malaria_cases
Zambia,Southern,Mazabuka,Urban,2/1/18,0
Zambia,Southern,Mazabuka,Urban,2/1/18,2
Zambia,Southern,Mazabuka,Urban,1/1/14,126
Zambia,Southern,Mazabuka,Urban,1/1/14,0
Zambia,Southern,Mazabuka,Urban,2/1/14,105
Zambia,Southern,Mazabuka,Urban,2/1/14,0
Zambia,Southern,Mazabuka,Urban,3/1/14,129
Zambia,Southern,Mazabuka,Urban,3/1/14,0
Zambia,Southern,Mazabuka,Urban,4/1/14,145
Zambia,Southern,Mazabuka,Urban,4/1/14,0
Zambia,Southern,Mazabuka,Urban,5/1/14,152
Zambia,Southern,Mazabuka,Urban,5/1/14,0
Zambia,Southern,Mazabuka,Urban,6/1/14,105
Zambia,Southern,Mazabuka,Urban,6/1/14,0
Zambia,Southern,Mazabuka,Urban,7/1/14,28
Zambia,Southern,Mazabuka,Urban,7/1/14,0
Zambia,Southern,Mazabuka,Urban,8/1/14,50
Zambia,Southern,Mazabuka,Urban,8/1/14,0
Zambia,Southern,Mazabuka,Urban,9/1/14,32
Zambia,Southern,Mazabuka,Urban,9/1/14,0
Zambia,Southern,Mazabuka,Urban,10/1/14,15
Zambia,Southern,Mazabuka,Urban,10/1/14,0
Zambia,Southern,Mazabuka,Urban,11/1/14,31
Zambia,Southern,Mazabuka,Urban,11/1/14,0
Zambia,Southern,Mazabuka,Urban,12/1/14,42
Zambia,Southern,Mazabuka,Urban,12/1/14,0
Zambia,Southern,Mazabuka,Urban,1/1/15,63
Zambia,Southern,Mazabuka,Urban,1/1/15,0
Zambia,Southern,Mazabuka,Urban,2/1/15,50
Zambia,Southern,Mazabuka,Urban,2/1/15,0
Zambia,Southern,Mazabuka,Urban,3/1/15,63
Zambia,Southern,Mazabuka,Urban,3/1/15,0
Zambia,Southern,Mazabuka,Urban,4/1/15,50
Zambia,Southern,Mazabuka,Urban,4/1/15,0
Zambia,Southern,Mazabuka,Urban,5/1/15,85
Zambia,Southern,Mazabuka,Urban,5/1/15,0
Zambia,Southern,Mazabuka,Urban,6/1/15,41
Zambia,Southern,Mazabuka,Urban,6/1/15,0
Zambia,Southern,Mazabuka,Urban,7/1/15,18
Zambia,Southern,Mazabuka,Urban,7/1/15,0
Zambia,Southern,Mazabuka,Urban,8/1/15,11
Zambia,Southern,Mazabuka,Urban,8/1/15,0
Zambia,Southern,Mazabuka,Urban,9/1/15,18
Zambia,Southern,Mazabuka,Urban,9/1/15,0
Zambia,Southern,Mazabuka,Urban,10/1/15,13
Zambia,Southern,Mazabuka,Urban,10/1/15,0
Zambia,Southern,Mazabuka,Urban,11/1/15,20
Zambia,Southern,Mazabuka,Urban,11/1/15,0
Zambia,Southern,Mazabuka,Urban,12/1/15,57
Zambia,Southern,Mazabuka,Urban,12/1/15,0
Zambia,Southern,Mazabuka,Urban,1/1/16,95
Zambia,Southern,Mazabuka,Urban,1/1/16,0
Zambia,Southern,Mazabuka,Urban,2/1/16,73
Zambia,Southern,Mazabuka,Urban,2/1/16,0
Zambia,Southern,Mazabuka,Urban,3/1/16,89
Zambia,Southern,Mazabuka,Urban,3/1/16,0
Zambia,Southern,Mazabuka,Urban,4/1/16,175
Zambia,Southern,Mazabuka,Urban,4/1/16,0
Zambia,Southern,Mazabuka,Urban,5/1/16,183
Zambia,Southern,Mazabuka,Urban,5/1/16,0
Zambia,Southern,Mazabuka,Urban,6/1/16,30
Zambia,Southern,Mazabuka,Urban,6/1/16,0
Zambia,Southern,Mazabuka,Urban,7/1/16,22
Zambia,Southern,Mazabuka,Urban,7/1/16,0
Zambia,Southern,Mazabuka,Urban,8/1/16,19
Zambia,Southern,Mazabuka,Urban,8/1/16,0
Zambia,Southern,Mazabuka,Urban,9/1/16,12
Zambia,Southern,Mazabuka,Urban,9/1/16,0
Zambia,Southern,Mazabuka,Urban,10/1/16,10
Zambia,Southern,Mazabuka,Urban,10/1/16,0
Zambia,Southern,Mazabuka,Urban,11/1/16,11
Zambia,Southern,Mazabuka,Urban,11/1/16,0
Zambia,Southern,Mazabuka,Urban,12/1/16,32
Zambia,Southern,Mazabuka,Urban,12/1/16,0
Zambia,Southern,Mazabuka,Urban,1/1/17,100
Zambia,Southern,Mazabuka,Urban,1/1/17,0
Zambia,Southern,Mazabuka,Urban,2/1/17,64
Zambia,Southern,Mazabuka,Urban,2/1/17,0
Zambia,Southern,Mazabuka,Urban,3/1/17,41
Zambia,Southern,Mazabuka,Urban,3/1/17,0
Zambia,Southern,Mazabuka,Urban,4/1/17,60
Zambia,Southern,Mazabuka,Urban,4/1/17,0
Zambia,Southern,Mazabuka,Urban,5/1/17,78
Zambia,Southern,Mazabuka,Urban,5/1/17,0
Zambia,Southern,Mazabuka,Urban,6/1/17,51
Zambia,Southern,Mazabuka,Urban,6/1/17,0
Zambia,Southern,Mazabuka,Urban,7/1/17,34
Zambia,Southern,Mazabuka,Urban,7/1/17,0
Zambia,Southern,Mazabuka,Urban,8/1/17,10
Zambia,Southern,Mazabuka,Urban,8/1/17,0
Zambia,Southern,Mazabuka,Urban,9/1/17,12
Zambia,Southern,Mazabuka,Urban,9/1/17,0
Zambia,Southern,Mazabuka,Urban,10/1/17,12
Zambia,Southern,Mazabuka,Urban,10/1/17,0
Zambia,Southern,Mazabuka,Urban,11/1/17,11
Zambia,Southern,Mazabuka,Urban,11/1/17,0
Zambia,Southern,Mazabuka,Urban,12/1/17,34
Zambia,Southern,Mazabuka,Urban,12/1/17,0
Zambia,Southern,Mazabuka,Urban,1/1/18,65
Zambia,Southern,Mazabuka,Urban,1/1/18,0
Zambia,Southern,Mazabuka,Urban,2/1/18,21
Zambia,Southern,Mazabuka,Urban,2/1/18,0
Zambia,Southern,Monze,Rural,1/1/14,0
Zambia,Southern,Monze,Rural,1/1/14,187
Zambia,Southern,Monze,Rural,2/1/14,0
Zambia,Southern,Monze,Rural,2/1/14,105
Zambia,Southern,Monze,Rural,3/1/14,0
Zambia,Southern,Monze,Rural,3/1/14,120
Zambia,Southern,Monze,Rural,4/1/14,0
Zambia,Southern,Monze,Rural,4/1/14,203
Zambia,Southern,Monze,Rural,5/1/14,0
Zambia,Southern,Monze,Rural,5/1/14,209
Zambia,Southern,Monze,Rural,6/1/14,0
Zambia,Southern,Monze,Rural,6/1/14,163
Zambia,Southern,Monze,Rural,7/1/14,0
Zambia,Southern,Monze,Rural,7/1/14,72
Zambia,Southern,Monze,Rural,8/1/14,0
Zambia,Southern,Monze,Rural,8/1/14,43
Zambia,Southern,Monze,Rural,9/1/14,0
Zambia,Southern,Monze,Rural,9/1/14,35
Zambia,Southern,Monze,Rural,10/1/14,0
Zambia,Southern,Monze,Rural,10/1/14,37
Zambia,Southern,Monze,Rural,11/1/14,0
Zambia,Southern,Monze,Rural,11/1/14,35
Zambia,Southern,Monze,Rural,12/1/14,0
Zambia,Southern,Monze,Rural,12/1/14,21
Zambia,Southern,Monze,Rural,1/1/15,0
Zambia,Southern,Monze,Rural,1/1/15,54
Zambia,Southern,Monze,Rural,2/1/15,0
Zambia,Southern,Monze,Rural,2/1/15,60
Zambia,Southern,Monze,Rural,3/1/15,0
Zambia,Southern,Monze,Rural,3/1/15,106
Zambia,Southern,Monze,Rural,4/1/15,0
Zambia,Southern,Monze,Rural,4/1/15,97
Zambia,Southern,Monze,Rural,5/1/15,0
Zambia,Southern,Monze,Rural,5/1/15,88
Zambia,Southern,Monze,Rural,6/1/15,0
Zambia,Southern,Monze,Rural,6/1/15,30
Zambia,Southern,Monze,Rural,7/1/15,0
Zambia,Southern,Monze,Rural,7/1/15,35
Zambia,Southern,Monze,Rural,8/1/15,0
Zambia,Southern,Monze,Rural,8/1/15,16
Zambia,Southern,Monze,Rural,9/1/15,0
Zambia,Southern,Monze,Rural,9/1/15,29
Zambia,Southern,Monze,Rural,10/1/15,0
Zambia,Southern,Monze,Rural,10/1/15,40
Zambia,Southern,Monze,Rural,11/1/15,0
Zambia,Southern,Monze,Rural,11/1/15,9
Zambia,Southern,Monze,Rural,12/1/15,0
Zambia,Southern,Monze,Rural,12/1/15,48
Zambia,Southern,Monze,Rural,1/1/16,0
Zambia,Southern,Monze,Rural,1/1/16,79
Zambia,Southern,Monze,Rural,2/1/16,0
Zambia,Southern,Monze,Rural,2/1/16,67
Zambia,Southern,Monze,Rural,3/1/16,0
Zambia,Southern,Monze,Rural,3/1/16,110
Zambia,Southern,Monze,Rural,4/1/16,0
Zambia,Southern,Monze,Rural,4/1/16,175
Zambia,Southern,Monze,Rural,5/1/16,0
Zambia,Southern,Monze,Rural,5/1/16,153
Zambia,Southern,Monze,Rural,6/1/16,0
Zambia,Southern,Monze,Rural,6/1/16,55
Zambia,Southern,Monze,Rural,7/1/16,0
Zambia,Southern,Monze,Rural,7/1/16,17
Zambia,Southern,Monze,Rural,8/1/16,0
Zambia,Southern,Monze,Rural,8/1/16,14
Zambia,Southern,Monze,Rural,9/1/16,0
Zambia,Southern,Monze,Rural,9/1/16,22
Zambia,Southern,Monze,Rural,10/1/16,0
Zambia,Southern,Monze,Rural,10/1/16,13
Zambia,Southern,Monze,Rural,11/1/16,0
Zambia,Southern,Monze,Rural,11/1/16,6
Zambia,Southern,Monze,Rural,12/1/16,0
Zambia,Southern,Monze,Rural,12/1/16,18
Zambia,Southern,Monze,Rural,1/1/17,0
Zambia,Southern,Monze,Rural,1/1/17,34
Zambia,Southern,Monze,Rural,2/1/17,0
Zambia,Southern,Monze,Rural,2/1/17,47
Zambia,Southern,Monze,Rural,3/1/17,0
Zambia,Southern,Monze,Rural,3/1/17,47
Zambia,Southern,Monze,Rural,4/1/17,0
Zambia,Southern,Monze,Rural,4/1/17,58
Zambia,Southern,Monze,Rural,5/1/17,0
Zambia,Southern,Monze,Rural,5/1/17,67
Zambia,Southern,Monze,Rural,6/1/17,0
Zambia,Southern,Monze,Rural,6/1/17,23
Zambia,Southern,Monze,Rural,7/1/17,0
Zambia,Southern,Monze,Rural,7/1/17,23
Zambia,Southern,Monze,Rural,8/1/17,0
Zambia,Southern,Monze,Rural,8/1/17,15
Zambia,Southern,Monze,Rural,9/1/17,0
Zambia,Southern,Monze,Rural,9/1/17,5
Zambia,Southern,Monze,Rural,10/1/17,0
Zambia,Southern,Monze,Rural,10/1/17,13
Zambia,Southern,Monze,Rural,11/1/17,0
Zambia,Southern,Monze,Rural,11/1/17,2
Zambia,Southern,Monze,Rural,12/1/17,0
Zambia,Southern,Monze,Rural,12/1/17,6
Zambia,Southern,Monze,Rural,1/1/18,0
Zambia,Southern,Monze,Rural,1/1/18,12
Zambia,Southern,Monze,Rural,2/1/18,0
Zambia,Southern,Monze,Rural,2/1/18,5
Zambia,Southern,Monze,Rural,1/1/14,334
Zambia,Southern,Monze,Rural,1/1/14,0
Zambia,Southern,Monze,Rural,2/1/14,135
Zambia,Southern,Monze,Rural,2/1/14,0
Zambia,Southern,Monze,Rural,3/1/14,328
Zambia,Southern,Monze,Rural,3/1/14,0
Zambia,Southern,Monze,Rural,4/1/14,494
Zambia,Southern,Monze,Rural,4/1/14,0
Zambia,Southern,Monze,Rural,5/1/14,445
Zambia,Southern,Monze,Rural,5/1/14,0
Zambia,Southern,Monze,Rural,6/1/14,256
Zambia,Southern,Monze,Rural,6/1/14,0
Zambia,Southern,Monze,Rural,7/1/14,46
Zambia,Southern,Monze,Rural,7/1/14,0
Zambia,Southern,Monze,Rural,8/1/14,63
Zambia,Southern,Monze,Rural,8/1/14,0
Zambia,Southern,Monze,Rural,9/1/14,49
Zambia,Southern,Monze,Rural,9/1/14,0
Zambia,Southern,Monze,Rural,10/1/14,20
Zambia,Southern,Monze,Rural,10/1/14,0
Zambia,Southern,Monze,Rural,11/1/14,24
Zambia,Southern,Monze,Rural,11/1/14,0
Zambia,Southern,Monze,Rural,12/1/14,47
Zambia,Southern,Monze,Rural,12/1/14,0
Zambia,Southern,Monze,Rural,1/1/15,46
Zambia,Southern,Monze,Rural,1/1/15,0
Zambia,Southern,Monze,Rural,2/1/15,51
Zambia,Southern,Monze,Rural,2/1/15,0
Zambia,Southern,Monze,Rural,3/1/15,108
Zambia,Southern,Monze,Rural,3/1/15,0
Zambia,Southern,Monze,Rural,4/1/15,104
Zambia,Southern,Monze,Rural,4/1/15,0
Zambia,Southern,Monze,Rural,5/1/15,92
Zambia,Southern,Monze,Rural,5/1/15,0
Zambia,Southern,Monze,Rural,6/1/15,56
Zambia,Southern,Monze,Rural,6/1/15,0
Zambia,Southern,Monze,Rural,7/1/15,10
Zambia,Southern,Monze,Rural,7/1/15,0
Zambia,Southern,Monze,Rural,8/1/15,27
Zambia,Southern,Monze,Rural,8/1/15,0
Zambia,Southern,Monze,Rural,9/1/15,12
Zambia,Southern,Monze,Rural,9/1/15,0
Zambia,Southern,Monze,Rural,10/1/15,10
Zambia,Southern,Monze,Rural,10/1/15,0
Zambia,Southern,Monze,Rural,11/1/15,14
Zambia,Southern,Monze,Rural,11/1/15,0
Zambia,Southern,Monze,Rural,12/1/15,55
Zambia,Southern,Monze,Rural,12/1/15,0
Zambia,Southern,Monze,Rural,1/1/16,72
Zambia,Southern,Monze,Rural,1/1/16,0
Zambia,Southern,Monze,Rural,2/1/16,119
Zambia,Southern,Monze,Rural,2/1/16,0
Zambia,Southern,Monze,Rural,3/1/16,74
Zambia,Southern,Monze,Rural,3/1/16,0
Zambia,Southern,Monze,Rural,4/1/16,186
Zambia,Southern,Monze,Rural,4/1/16,0
Zambia,Southern,Monze,Rural,5/1/16,212
Zambia,Southern,Monze,Rural,5/1/16,0
Zambia,Southern,Monze,Rural,6/1/16,40
Zambia,Southern,Monze,Rural,6/1/16,0
Zambia,Southern,Monze,Rural,7/1/16,18
Zambia,Southern,Monze,Rural,7/1/16,0
Zambia,Southern,Monze,Rural,8/1/16,14
Zambia,Southern,Monze,Rural,8/1/16,0
Zambia,Southern,Monze,Rural,9/1/16,13
Zambia,Southern,Monze,Rural,9/1/16,0
Zambia,Southern,Monze,Rural,10/1/16,22
Zambia,Southern,Monze,Rural,10/1/16,0
Zambia,Southern,Monze,Rural,11/1/16,8
Zambia,Southern,Monze,Rural,11/1/16,0
Zambia,Southern,Monze,Rural,12/1/16,24
Zambia,Southern,Monze,Rural,12/1/16,0
Zambia,Southern,Monze,Rural,1/1/17,67
Zambia,Southern,Monze,Rural,1/1/17,0
Zambia,Southern,Monze,Rural,2/1/17,61
Zambia,Southern,Monze,Rural,2/1/17,0
Zambia,Southern,Monze,Rural,3/1/17,67
Zambia,Southern,Monze,Rural,3/1/17,0
Zambia,Southern,Monze,Rural,4/1/17,110
Zambia,Southern,Monze,Rural,4/1/17,0
Zambia,Southern,Monze,Rural,5/1/17,178
Zambia,Southern,Monze,Rural,5/1/17,0
Zambia,Southern,Monze,Rural,6/1/17,62
Zambia,Southern,Monze,Rural,6/1/17,0
Zambia,Southern,Monze,Rural,7/1/17,54
Zambia,Southern,Monze,Rural,7/1/17,0
Zambia,Southern,Monze,Rural,8/1/17,20
Zambia,Southern,Monze,Rural,8/1/17,0
Zambia,Southern,Monze,Rural,9/1/17,15
Zambia,Southern,Monze,Rural,9/1/17,0
Zambia,Southern,Monze,Rural,10/1/17,18
Zambia,Southern,Monze,Rural,10/1/17,0
Zambia,Southern,Monze,Rural,11/1/17,7
Zambia,Southern,Monze,Rural,11/1/17,0
Zambia,Southern,Monze,Rural,12/1/17,18
Zambia,Southern,Monze,Rural,12/1/17,0
Zambia,Southern,Monze,Rural,1/1/18,31
Zambia,Southern,Monze,Rural,1/1/18,0
Zambia,Southern,Monze,Rural,2/1/18,24
Zambia,Southern,Monze,Rural,2/1/18,0
Zambia,Southern,Monze,Urban,1/1/14,0
Zambia,Southern,Monze,Urban,1/1/14,14
Zambia,Southern,Monze,Urban,2/1/14,0
Zambia,Southern,Monze,Urban,2/1/14,6
Zambia,Southern,Monze,Urban,3/1/14,0
Zambia,Southern,Monze,Urban,3/1/14,8
Zambia,Southern,Monze,Urban,4/1/14,0
Zambia,Southern,Monze,Urban,4/1/14,7
Zambia,Southern,Monze,Urban,5/1/14,0
Zambia,Southern,Monze,Urban,5/1/14,10
Zambia,Southern,Monze,Urban,6/1/14,0
Zambia,Southern,Monze,Urban,6/1/14,3
Zambia,Southern,Monze,Urban,7/1/14,0
Zambia,Southern,Monze,Urban,7/1/14,2
Zambia,Southern,Monze,Urban,8/1/14,0
Zambia,Southern,Monze,Urban,8/1/14,7
Zambia,Southern,Monze,Urban,9/1/14,0
Zambia,Southern,Monze,Urban,9/1/14,1
Zambia,Southern,Monze,Urban,10/1/14,0
Zambia,Southern,Monze,Urban,10/1/14,1
Zambia,Southern,Monze,Urban,11/1/14,0
Zambia,Southern,Monze,Urban,11/1/14,0
Zambia,Southern,Monze,Urban,12/1/14,0
Zambia,Southern,Monze,Urban,12/1/14,3
Zambia,Southern,Monze,Urban,1/1/15,0
Zambia,Southern,Monze,Urban,1/1/15,8
Zambia,Southern,Monze,Urban,2/1/15,0
Zambia,Southern,Monze,Urban,2/1/15,0
Zambia,Southern,Monze,Urban,3/1/15,0
Zambia,Southern,Monze,Urban,3/1/15,9
Zambia,Southern,Monze,Urban,4/1/15,0
Zambia,Southern,Monze,Urban,4/1/15,9
Zambia,Southern,Monze,Urban,5/1/15,0
Zambia,Southern,Monze,Urban,5/1/15,6
Zambia,Southern,Monze,Urban,6/1/15,0
Zambia,Southern,Monze,Urban,6/1/15,3
Zambia,Southern,Monze,Urban,7/1/15,0
Zambia,Southern,Monze,Urban,7/1/15,3
Zambia,Southern,Monze,Urban,8/1/15,0
Zambia,Southern,Monze,Urban,8/1/15,4
Zambia,Southern,Monze,Urban,9/1/15,0
Zambia,Southern,Monze,Urban,9/1/15,5
Zambia,Southern,Monze,Urban,10/1/15,0
Zambia,Southern,Monze,Urban,10/1/15,9
Zambia,Southern,Monze,Urban,11/1/15,0
Zambia,Southern,Monze,Urban,11/1/15,7
Zambia,Southern,Monze,Urban,12/1/15,0
Zambia,Southern,Monze,Urban,12/1/15,8
Zambia,Southern,Monze,Urban,1/1/16,0
Zambia,Southern,Monze,Urban,1/1/16,16
Zambia,Southern,Monze,Urban,2/1/16,0
Zambia,Southern,Monze,Urban,2/1/16,7
Zambia,Southern,Monze,Urban,3/1/16,0
Zambia,Southern,Monze,Urban,3/1/16,11
Zambia,Southern,Monze,Urban,4/1/16,0
Zambia,Southern,Monze,Urban,4/1/16,14
Zambia,Southern,Monze,Urban,5/1/16,0
Zambia,Southern,Monze,Urban,5/1/16,20
Zambia,Southern,Monze,Urban,6/1/16,0
Zambia,Southern,Monze,Urban,6/1/16,2
Zambia,Southern,Monze,Urban,7/1/16,0
Zambia,Southern,Monze,Urban,7/1/16,2
Zambia,Southern,Monze,Urban,8/1/16,0
Zambia,Southern,Monze,Urban,8/1/16,0
Zambia,Southern,Monze,Urban,9/1/16,0
Zambia,Southern,Monze,Urban,9/1/16,2
Zambia,Southern,Monze,Urban,10/1/16,0
Zambia,Southern,Monze,Urban,10/1/16,2
Zambia,Southern,Monze,Urban,11/1/16,0
Zambia,Southern,Monze,Urban,11/1/16,0
Zambia,Southern,Monze,Urban,12/1/16,0
Zambia,Southern,Monze,Urban,12/1/16,0
Zambia,Southern,Monze,Urban,1/1/17,0
Zambia,Southern,Monze,Urban,1/1/17,11
Zambia,Southern,Monze,Urban,2/1/17,0
Zambia,Southern,Monze,Urban,2/1/17,19
Zambia,Southern,Monze,Urban,3/1/17,0
Zambia,Southern,Monze,Urban,3/1/17,6
Zambia,Southern,Monze,Urban,4/1/17,0
Zambia,Southern,Monze,Urban,4/1/17,6
Zambia,Southern,Monze,Urban,5/1/17,0
Zambia,Southern,Monze,Urban,5/1/17,5
Zambia,Southern,Monze,Urban,6/1/17,0
Zambia,Southern,Monze,Urban,6/1/17,2
Zambia,Southern,Monze,Urban,7/1/17,0
Zambia,Southern,Monze,Urban,7/1/17,3
Zambia,Southern,Monze,Urban,8/1/17,0
Zambia,Southern,Monze,Urban,8/1/17,0
Zambia,Southern,Monze,Urban,9/1/17,0
Zambia,Southern,Monze,Urban,9/1/17,1
Zambia,Southern,Monze,Urban,10/1/17,0
Zambia,Southern,Monze,Urban,10/1/17,8
Zambia,Southern,Monze,Urban,11/1/17,0
Zambia,Southern,Monze,Urban,11/1/17,0
Zambia,Southern,Monze,Urban,12/1/17,0
Zambia,Southern,Monze,Urban,12/1/17,2
Zambia,Southern,Monze,Urban,1/1/18,0
Zambia,Southern,Monze,Urban,1/1/18,7
Zambia,Southern,Monze,Urban,2/1/18,0
Zambia,Southern,Monze,Urban,2/1/18,1
Zambia,Southern,Monze,Urban,1/1/14,111
Zambia,Southern,Monze,Urban,1/1/14,0
Zambia,Southern,Monze,Urban,2/1/14,48
Zambia,Southern,Monze,Urban,2/1/14,0
Zambia,Southern,Monze,Urban,3/1/14,89
Zambia,Southern,Monze,Urban,3/1/14,0
Zambia,Southern,Monze,Urban,4/1/14,79
Zambia,Southern,Monze,Urban,4/1/14,0
Zambia,Southern,Monze,Urban,5/1/14,131
Zambia,Southern,Monze,Urban,5/1/14,0
Zambia,Southern,Monze,Urban,6/1/14,66
Zambia,Southern,Monze,Urban,6/1/14,0
Zambia,Southern,Monze,Urban,7/1/14,26
Zambia,Southern,Monze,Urban,7/1/14,0
Zambia,Southern,Monze,Urban,8/1/14,15
Zambia,Southern,Monze,Urban,8/1/14,0
Zambia,Southern,Monze,Urban,9/1/14,22
Zambia,Southern,Monze,Urban,9/1/14,0
Zambia,Southern,Monze,Urban,10/1/14,11
Zambia,Southern,Monze,Urban,10/1/14,0
Zambia,Southern,Monze,Urban,11/1/14,6
Zambia,Southern,Monze,Urban,11/1/14,0
Zambia,Southern,Monze,Urban,12/1/14,15
Zambia,Southern,Monze,Urban,12/1/14,0
Zambia,Southern,Monze,Urban,1/1/15,36
Zambia,Southern,Monze,Urban,1/1/15,0
Zambia,Southern,Monze,Urban,2/1/15,25
Zambia,Southern,Monze,Urban,2/1/15,0
Zambia,Southern,Monze,Urban,3/1/15,45
Zambia,Southern,Monze,Urban,3/1/15,0
Zambia,Southern,Monze,Urban,4/1/15,40
Zambia,Southern,Monze,Urban,4/1/15,0
Zambia,Southern,Monze,Urban,5/1/15,45
Zambia,Southern,Monze,Urban,5/1/15,0
Zambia,Southern,Monze,Urban,6/1/15,20
Zambia,Southern,Monze,Urban,6/1/15,0
Zambia,Southern,Monze,Urban,7/1/15,18
Zambia,Southern,Monze,Urban,7/1/15,0
Zambia,Southern,Monze,Urban,8/1/15,11
Zambia,Southern,Monze,Urban,8/1/15,0
Zambia,Southern,Monze,Urban,9/1/15,12
Zambia,Southern,Monze,Urban,9/1/15,0
Zambia,Southern,Monze,Urban,10/1/15,11
Zambia,Southern,Monze,Urban,10/1/15,0
Zambia,Southern,Monze,Urban,11/1/15,5
Zambia,Southern,Monze,Urban,11/1/15,0
Zambia,Southern,Monze,Urban,12/1/15,3
Zambia,Southern,Monze,Urban,12/1/15,0
Zambia,Southern,Monze,Urban,1/1/16,56
Zambia,Southern,Monze,Urban,1/1/16,0
Zambia,Southern,Monze,Urban,2/1/16,53
Zambia,Southern,Monze,Urban,2/1/16,0
Zambia,Southern,Monze,Urban,3/1/16,53
Zambia,Southern,Monze,Urban,3/1/16,0
Zambia,Southern,Monze,Urban,4/1/16,50
Zambia,Southern,Monze,Urban,4/1/16,0
Zambia,Southern,Monze,Urban,5/1/16,65
Zambia,Southern,Monze,Urban,5/1/16,0
Zambia,Southern,Monze,Urban,6/1/16,10
Zambia,Southern,Monze,Urban,6/1/16,0
Zambia,Southern,Monze,Urban,7/1/16,3
Zambia,Southern,Monze,Urban,7/1/16,0
Zambia,Southern,Monze,Urban,8/1/16,3
Zambia,Southern,Monze,Urban,8/1/16,0
Zambia,Southern,Monze,Urban,9/1/16,7
Zambia,Southern,Monze,Urban,9/1/16,0
Zambia,Southern,Monze,Urban,10/1/16,7
Zambia,Southern,Monze,Urban,10/1/16,0
Zambia,Southern,Monze,Urban,11/1/16,6
Zambia,Southern,Monze,Urban,11/1/16,0
Zambia,Southern,Monze,Urban,12/1/16,19
Zambia,Southern,Monze,Urban,12/1/16,0
Zambia,Southern,Monze,Urban,1/1/17,47
Zambia,Southern,Monze,Urban,1/1/17,0
Zambia,Southern,Monze,Urban,2/1/17,26
Zambia,Southern,Monze,Urban,2/1/17,0
Zambia,Southern,Monze,Urban,3/1/17,34
Zambia,Southern,Monze,Urban,3/1/17,0
Zambia,Southern,Monze,Urban,4/1/17,44
Zambia,Southern,Monze,Urban,4/1/17,0
Zambia,Southern,Monze,Urban,5/1/17,99
Zambia,Southern,Monze,Urban,5/1/17,0
Zambia,Southern,Monze,Urban,6/1/17,26
Zambia,Southern,Monze,Urban,6/1/17,0
Zambia,Southern,Monze,Urban,7/1/17,21
Zambia,Southern,Monze,Urban,7/1/17,0
Zambia,Southern,Monze,Urban,8/1/17,14
Zambia,Southern,Monze,Urban,8/1/17,0
Zambia,Southern,Monze,Urban,9/1/17,4
Zambia,Southern,Monze,Urban,9/1/17,0
Zambia,Southern,Monze,Urban,10/1/17,14
Zambia,Southern,Monze,Urban,10/1/17,0
Zambia,Southern,Monze,Urban,11/1/17,12
Zambia,Southern,Monze,Urban,11/1/17,0
Zambia,Southern,Monze,Urban,12/1/17,31
Zambia,Southern,Monze,Urban,12/1/17,0
Zambia,Southern,Monze,Urban,1/1/18,52
Zambia,Southern,Monze,Urban,1/1/18,0
Zambia,Southern,Monze,Urban,2/1/18,29
Zambia,Southern,Monze,Urban,2/1/18,0
Zambia,Southern,Namwala,Rural,1/1/14,0
Zambia,Southern,Namwala,Rural,1/1/14,24
Zambia,Southern,Namwala,Rural,2/1/14,0
Zambia,Southern,Namwala,Rural,2/1/14,37
Zambia,Southern,Namwala,Rural,3/1/14,0
Zambia,Southern,Namwala,Rural,3/1/14,58
Zambia,Southern,Namwala,Rural,4/1/14,0
Zambia,Southern,Namwala,Rural,4/1/14,97
Zambia,Southern,Namwala,Rural,5/1/14,0
Zambia,Southern,Namwala,Rural,5/1/14,45
Zambia,Southern,Namwala,Rural,6/1/14,0
Zambia,Southern,Namwala,Rural,6/1/14,16
Zambia,Southern,Namwala,Rural,7/1/14,0
Zambia,Southern,Namwala,Rural,7/1/14,9
Zambia,Southern,Namwala,Rural,8/1/14,0
Zambia,Southern,Namwala,Rural,8/1/14,3
Zambia,Southern,Namwala,Rural,9/1/14,0
Zambia,Southern,Namwala,Rural,9/1/14,4
Zambia,Southern,Namwala,Rural,10/1/14,0
Zambia,Southern,Namwala,Rural,10/1/14,7
Zambia,Southern,Namwala,Rural,11/1/14,0
Zambia,Southern,Namwala,Rural,11/1/14,6
Zambia,Southern,Namwala,Rural,12/1/14,0
Zambia,Southern,Namwala,Rural,12/1/14,9
Zambia,Southern,Namwala,Rural,1/1/15,0
Zambia,Southern,Namwala,Rural,1/1/15,18
Zambia,Southern,Namwala,Rural,2/1/15,0
Zambia,Southern,Namwala,Rural,2/1/15,15
Zambia,Southern,Namwala,Rural,3/1/15,0
Zambia,Southern,Namwala,Rural,3/1/15,16
Zambia,Southern,Namwala,Rural,4/1/15,0
Zambia,Southern,Namwala,Rural,4/1/15,37
Zambia,Southern,Namwala,Rural,5/1/15,0
Zambia,Southern,Namwala,Rural,5/1/15,12
Zambia,Southern,Namwala,Rural,6/1/15,0
Zambia,Southern,Namwala,Rural,6/1/15,3
Zambia,Southern,Namwala,Rural,7/1/15,0
Zambia,Southern,Namwala,Rural,7/1/15,0
Zambia,Southern,Namwala,Rural,8/1/15,0
Zambia,Southern,Namwala,Rural,8/1/15,0
Zambia,Southern,Namwala,Rural,9/1/15,0
Zambia,Southern,Namwala,Rural,9/1/15,9
